id,title,release_date,release_year,genres_list,director,top_cast,budget,revenue,profit,roi,vote_average,vote_count,popularity,runtime,original_language
10061,Escape from L.A.,1996-08-09,1996.0,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",John Carpenter,"['Kurt Russell', 'Stacy Keach', 'Steve Buscemi']",50000000,42277365,-7722635,-15.44527,5.6,373,21.637234,97.0,en
10386,The Iron Giant,1999-08-06,1999.0,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']",Brad Bird,"['Eli Marienthal', 'Jennifer Aniston', 'Vin Diesel']",70000000,23159305,-46840695,-66.91527857142857,7.6,1436,61.245957,86.0,en
421,The Life Aquatic with Steve Zissou,2004-12-10,2004.0,"['Adventure', 'Comedy', 'Drama']",Wes Anderson,"['Bill Murray', 'Anjelica Huston', 'Cate Blanchett']",50000000,34808403,-15191597,-30.383194000000003,7.1,775,25.237969,119.0,en
316152,Free State of Jones,2016-06-24,2016.0,"['War', 'Action', 'Drama', 'History', 'Thriller']",Gary Ross,"['Matthew McConaughey', 'Gugu Mbatha-Raw', 'Mahershala Ali']",50000000,25035950,-24964050,-49.9281,6.6,428,21.589393,139.0,en
11615,The Life of David Gale,2003-02-21,2003.0,"['Drama', 'Thriller', 'Crime']",Alan Parker,"['Kevin Spacey', 'Kate Winslet', 'Laura Linney']",50000000,38955598,-11044402,-22.088804,7.3,480,22.442241,130.0,en
13498,Man of the House,2005-02-25,2005.0,"['Comedy', 'Action']",Stephen Herek,"['Tommy Lee Jones', 'Cedric the Entertainer', 'Christina Milian']",40000000,0,-40000000,-100.0,5.4,120,6.004422,100.0,en
241554,Run All Night,2015-03-11,2015.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Jaume Collet-Serra,"['Liam Neeson', 'Ed Harris', 'Joel Kinnaman']",50000000,71561644,21561644,43.123287999999995,6.3,1148,74.64653,114.0,en
2252,Eastern Promises,2007-09-14,2007.0,"['Thriller', 'Crime', 'Mystery']",David Cronenberg,"['Naomi Watts', 'Viggo Mortensen', 'Vincent Cassel']",51500000,55112356,3612356,7.01428349514563,7.2,848,35.481169,100.0,en
11968,Into the Blue,2005-09-30,2005.0,"['Action', 'Thriller', 'Adventure', 'Crime']",John Stockwell,"['Paul Walker', 'Jessica Alba', 'Scott Caan']",50000000,44434439,-5565561,-11.131122,5.8,458,14.723467,110.0,en
10047,The Messenger: The Story of Joan of Arc,1999-10-18,1999.0,"['Adventure', 'Drama', 'Action', 'History', 'War']",Luc Besson,"['Milla Jovovich', 'Dustin Hoffman', 'Faye Dunaway']",60000000,66976317,6976317,11.627195,6.2,367,21.084542,148.0,fr
38319,Your Highness,2011-04-08,2011.0,['Comedy'],David Gordon Green,"['Danny McBride', 'James Franco', 'Natalie Portman']",49900000,26121638,-23778362,-47.65202805611222,5.2,501,21.408222,102.0,en
69668,Dream House,2011-09-30,2011.0,"['Drama', 'Thriller', 'Mystery']",Jim Sheridan,"['Daniel Craig', 'Naomi Watts', 'Rachel Weisz']",50000000,38502340,-11497660,-22.99532,5.8,391,19.267479,84.0,en
9770,Mad City,1997-11-07,1997.0,"['Action', 'Drama', 'Thriller']",Costa-Gavras,"['John Travolta', 'Dustin Hoffman', 'Mia Kirshner']",50000000,10541523,-39458477,-78.91695399999999,5.9,81,3.314004,114.0,en
11212,Baby's Day Out,1994-07-01,1994.0,"['Action', 'Adventure', 'Comedy', 'Family']",Patrick Read Johnson,"['Joe Mantegna', 'Lara Flynn Boyle', 'Joe Pantoliano']",50000000,16671505,-33328495,-66.65699000000001,5.8,274,21.312186,99.0,en
10533,The Scarlet Letter,1995-10-13,1995.0,"['Drama', 'History', 'Romance']",Roland Joffé,"['Demi Moore', 'Gary Oldman', 'Robert Duvall']",50000000,10382407,-39617593,-79.235186,5.5,108,7.44268,135.0,en
38363,Fair Game,2010-05-20,2010.0,"['Drama', 'Thriller']",Doug Liman,"['Naomi Watts', 'Sean Penn', 'Ty Burrell']",22000000,24188922,2188922,9.949645454545454,6.5,235,12.54949,108.0,en
9923,Domino,2005-09-22,2005.0,"['Action', 'Crime']",Tony Scott,"['Keira Knightley', 'Mickey Rourke', 'Edgar Ramírez']",50000000,22944502,-27055498,-54.110996,6.0,444,18.394571,127.0,en
11863,Jade,1995-10-13,1995.0,"['Action', 'Thriller', 'Mystery', 'Romance']",William Friedkin,"['David Caruso', 'Linda Fiorentino', 'Chazz Palminteri']",50000000,9851610,-40148390,-80.29678,5.2,44,8.189406,95.0,en
18501,Gamer,2009-09-03,2009.0,"['Action', 'Thriller', 'Science Fiction']",Brian Taylor,"['Gerard Butler', 'Michael C. Hall', 'Logan Lerman']",50000000,40828540,-9171460,-18.34292,5.6,760,27.631262,95.0,en
109491,Beautiful Creatures,2013-02-13,2013.0,"['Fantasy', 'Drama', 'Romance']",Richard LaGravenese,"['Alden Ehrenreich', 'Alice Englert', 'Jeremy Irons']",60000000,60052138,52138,0.08689666666666666,5.6,984,40.721373,124.0,en
9275,Death to Smoochy,2002-03-28,2002.0,"['Comedy', 'Crime', 'Drama', 'Thriller']",Danny DeVito,"['Robin Williams', 'Catherine Keener', 'Edward Norton']",55000000,0,-55000000,-100.0,5.9,132,11.329727,109.0,en
329833,Zoolander 2,2016-02-06,2016.0,['Comedy'],Ben Stiller,"['Ben Stiller', 'Owen Wilson', 'Will Ferrell']",50000000,55969000,5969000,11.938,4.7,797,37.253774,100.0,en
12634,The Big Bounce,2004-01-30,2004.0,"['Comedy', 'Crime']",George Armitage,"['Owen Wilson', 'Morgan Freeman', 'Gary Sinise']",50000000,6808550,-43191450,-86.38289999999999,5.0,76,6.397388,88.0,en
10416,What Planet Are You From?,2000-03-03,2000.0,"['Comedy', 'Drama', 'Romance', 'Science Fiction']",Mike Nichols,"['Garry Shandling', 'Annette Bening', 'John Goodman']",60000000,0,-60000000,-100.0,5.4,37,2.275331,105.0,en
47327,Drive Angry,2011-02-24,2011.0,"['Fantasy', 'Thriller', 'Action', 'Crime']",Patrick Lussier,"['Nicolas Cage', 'Amber Heard', 'William Fichtner']",50000000,28931401,-21068599,-42.137198,5.3,600,30.387148,105.0,en
15268,Street Fighter: The Legend of Chun-Li,2009-02-27,2009.0,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",Andrzej Bartkowiak,"['Kristin Kreuk', 'Chris Klein', 'Neal McDonough']",50000000,12764201,-37235799,-74.471598,3.9,112,8.139676,97.0,en
10796,The One,2001-11-02,2001.0,"['Action', 'Science Fiction', 'Thriller']",James Wong,"['Jet Li', 'Jason Statham', 'Carla Gugino']",49000000,72700000,23700000,48.36734693877551,5.7,437,21.746245,87.0,en
9548,The Adventures of Ford Fairlane,1990-07-11,1990.0,"['Action', 'Comedy', 'Thriller', 'Crime', 'Mystery']",Renny Harlin,"['Andrew Dice Clay', 'Wayne Newton', 'Priscilla Presley']",49000000,20423389,-28576611,-58.31961428571428,6.2,71,2.808428,104.0,en
18947,The Boat That Rocked,2009-04-01,2009.0,"['Drama', 'Comedy']",Richard Curtis,"['Tom Sturridge', 'Philip Seymour Hoffman', 'Rhys Ifans']",50000000,36348784,-13651216,-27.302432,7.2,666,31.02233,116.0,en
1900,Traffic,2000-12-27,2000.0,"['Thriller', 'Drama', 'Crime']",Steven Soderbergh,"['Michael Douglas', 'Benicio del Toro', 'Jacob Vargas']",48000000,207515725,159515725,332.3244270833333,6.9,562,25.170217,147.0,en
89,Indiana Jones and the Last Crusade,1989-05-24,1989.0,"['Adventure', 'Action']",Steven Spielberg,"['Harrison Ford', 'Sean Connery', 'Denholm Elliott']",48000000,474171806,426171806,887.8579291666666,7.6,3152,80.972475,127.0,en
96724,Anna Karenina,2012-09-06,2012.0,"['Drama', 'Romance']",Joe Wright,"['Keira Knightley', 'Jude Law', 'Aaron Taylor-Johnson']",0,68929150,68929150,inf,6.5,639,26.38704,130.0,en
198184,Chappie,2015-03-04,2015.0,"['Crime', 'Action', 'Science Fiction']",Neill Blomkamp,"['Sharlto Copley', 'Dev Patel', 'Ninja']",49000000,104399548,55399548,113.06030204081632,6.6,3062,116.700319,120.0,en
9481,The Bone Collector,1999-11-04,1999.0,"['Drama', 'Mystery', 'Thriller', 'Crime']",Phillip Noyce,"['Denzel Washington', 'Angelina Jolie', 'Queen Latifah']",73000000,151493655,78493655,107.52555479452054,6.5,826,33.884459,118.0,en
4547,Panic Room,2002-03-29,2002.0,"['Crime', 'Drama', 'Thriller']",David Fincher,"['Jodie Foster', 'Kristen Stewart', 'Forest Whitaker']",48000000,196397415,148397415,309.16128125,6.5,1267,53.043124,111.0,en
53953,The Tooth Fairy,2006-08-08,2006.0,['Horror'],Chuck Bowman,"['Lochlyn Munro', 'Chandra West', 'Steve Bacic']",0,0,0,,4.3,13,0.716764,0.0,de
6415,Three Kings,1999-09-27,1999.0,"['Action', 'Adventure', 'Comedy']",David O. Russell,"['George Clooney', 'Mark Wahlberg', 'Ice Cube']",75000000,108000000,33000000,44.0,6.6,692,34.973086,114.0,en
181283,Child 44,2015-03-15,2015.0,"['Crime', 'Thriller']",Daniel Espinosa,"['Tom Hardy', 'Gary Oldman', 'Noomi Rapace']",50000000,3324330,-46675670,-93.35134000000001,6.1,547,40.371098,137.0,en
9896,Rat Race,2001-07-30,2001.0,"['Adventure', 'Comedy']",Jerry Zucker,"['Cuba Gooding Jr.', 'Seth Green', 'Whoopi Goldberg']",48000000,85498534,37498534,78.12194583333333,6.0,518,18.60049,112.0,en
167,K-PAX,2001-10-22,2001.0,"['Drama', 'Science Fiction']",Iain Softley,"['Jeff Bridges', 'Kevin Spacey', 'Mary McCormack']",48000000,50315140,2315140,4.8232083333333335,7.1,695,30.920075,120.0,en
11232,Kate & Leopold,2001-12-25,2001.0,"['Comedy', 'Fantasy', 'Romance', 'Science Fiction']",James Mangold,"['Meg Ryan', 'Hugh Jackman', 'Liev Schreiber']",0,0,0,,6.0,418,11.940711,118.0,en
1636,Bedazzled,2000-10-19,2000.0,"['Fantasy', 'Comedy', 'Romance']",Harold Ramis,"['Elizabeth Hurley', 'Brendan Fraser', ""Frances O'Connor""]",48000000,90383208,42383208,88.29835,5.6,512,19.348007,93.0,en
2148,The Cotton Club,1984-12-14,1984.0,"['Music', 'Drama', 'Crime', 'Romance']",Francis Ford Coppola,"['Richard Gere', 'Gregory Hines', 'Diane Lane']",58000000,25928721,-32071279,-55.29530862068965,6.6,68,8.59075,127.0,en
5176,3:10 to Yuma,2007-09-06,2007.0,['Western'],James Mangold,"['Russell Crowe', 'Christian Bale', 'Logan Lerman']",55000000,70016220,15016220,27.302218181818183,6.9,1188,48.801089,122.0,en
260346,Taken 3,2014-12-16,2014.0,"['Thriller', 'Action']",Olivier Megaton,"['Liam Neeson', 'Forest Whitaker', 'Maggie Grace']",48000000,325771424,277771424,578.6904666666667,6.1,2200,88.844777,109.0,en
1389,Out of Sight,1998-06-26,1998.0,"['Romance', 'Comedy', 'Crime']",Steven Soderbergh,"['George Clooney', 'Jennifer Lopez', 'Ving Rhames']",48000000,77745568,29745568,61.96993333333334,6.5,333,16.000178,123.0,en
9894,The Cable Guy,1996-06-10,1996.0,"['Comedy', 'Drama', 'Thriller']",Ben Stiller,"['Jim Carrey', 'Matthew Broderick', 'Leslie Mann']",47000000,102825796,55825796,118.77828936170214,5.7,594,19.525659,96.0,en
7504,Earth,1998-09-16,1998.0,['Drama'],Deepa Mehta,"['Aamir Khan', 'Nandita Das', 'Maia Sethna']",0,528972,528972,inf,6.6,9,1.246883,101.0,hi
8592,Dick Tracy,1990-06-15,1990.0,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",Warren Beatty,"['Warren Beatty', 'Al Pacino', 'Madonna']",47000000,103738726,56738726,120.72069361702127,5.9,251,7.859226,103.0,en
913,The Thomas Crown Affair,1999-08-06,1999.0,"['Drama', 'Crime', 'Romance']",John McTiernan,"['Pierce Brosnan', 'Rene Russo', 'Denis Leary']",48000000,124305181,76305181,158.96912708333332,6.6,339,18.102572,113.0,en
11091,Riding in Cars with Boys,2001-10-19,2001.0,"['Comedy', 'Drama', 'Romance']",Penny Marshall,"['Drew Barrymore', 'Steve Zahn', 'Adam Garcia']",48000000,35743308,-12256692,-25.534775,6.5,103,7.226115,132.0,en
1368,First Blood,1982-10-22,1982.0,"['Action', 'Adventure', 'Thriller', 'War']",Ted Kotcheff,"['Sylvester Stallone', 'Richard Crenna', 'Brian Dennehy']",15000000,125212904,110212904,734.7526933333334,7.2,1488,63.071046,93.0,en
593,Solaris,1972-03-20,1972.0,"['Drama', 'Science Fiction', 'Adventure', 'Mystery']",Andrei Tarkovsky,"['Donatas Banionis', 'Natalya Bondarchuk', 'Jüri Järvet']",0,0,0,,7.7,357,24.132271,167.0,ru
5393,Happily N'Ever After,2006-09-14,2006.0,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",Yvette Kaplan,"['George Carlin', 'Andy Dick', 'Sarah Michelle Gellar']",47000000,38085778,-8914222,-18.966429787234045,4.6,104,10.410933,75.0,en
9095,Mary Reilly,1996-02-23,1996.0,"['Drama', 'Horror', 'Thriller', 'Romance']",Stephen Frears,"['Julia Roberts', 'John Malkovich', 'George Cole']",47000000,12379402,-34620598,-73.66084680851064,5.7,74,6.067212,104.0,en
8874,My Best Friend's Wedding,1997-06-19,1997.0,"['Comedy', 'Romance']",P.J. Hogan,"['Julia Roberts', 'Dermot Mulroney', 'Cameron Diaz']",38000000,299288605,261288605,687.6015921052631,6.3,584,15.401855,105.0,en
11467,America's Sweethearts,2001-07-17,2001.0,"['Comedy', 'Romance']",Joe Roth,"['Julia Roberts', 'Billy Crystal', 'Catherine Zeta-Jones']",0,0,0,,5.5,252,10.698929,102.0,en
320,Insomnia,2002-05-24,2002.0,"['Crime', 'Mystery', 'Thriller']",Christopher Nolan,"['Al Pacino', 'Robin Williams', 'Hilary Swank']",46000000,113714830,67714830,147.20615217391304,6.8,1148,41.322708,118.0,en
199,Star Trek: First Contact,1996-11-21,1996.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",Jonathan Frakes,"['Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner']",46000000,150000000,104000000,226.08695652173913,7.0,661,25.6713,111.0,en
20533,Jonah Hex,2010-06-18,2010.0,"['Action', 'Western', 'Drama', 'Fantasy', 'Thriller']",Jimmy Hayward,"['Josh Brolin', 'John Malkovich', 'Megan Fox']",47000000,10539000,-36461000,-77.57659574468086,4.4,420,22.581313,80.0,en
10684,Courage Under Fire,1996-07-04,1996.0,"['Drama', 'Thriller', 'Mystery', 'War']",Edward Zwick,"['Denzel Washington', 'Meg Ryan', 'Lou Diamond Phillips']",46000000,100860818,54860818,119.26264782608695,6.2,232,12.971122,117.0,en
1624,Liar Liar,1997-03-21,1997.0,['Comedy'],Tom Shadyac,"['Jim Carrey', 'Maura Tierney', 'Cary Elwes']",45000000,181000000,136000000,302.22222222222223,6.4,1424,26.721386,86.0,en
325789,The Infiltrator,2016-07-13,2016.0,"['Crime', 'Drama', 'Thriller']",Brad Furman,"['Bryan Cranston', 'Diane Kruger', 'John Leguizamo']",25000000,15436808,-9563192,-38.252767999999996,6.6,573,24.672234,127.0,en
113464,Inchon,1981-05-04,1981.0,"['Drama', 'History', 'War']",Terence Young,"['Laurence Olivier', 'Jacqueline Bisset', 'Ben Gazzara']",46000000,5200000,-40800000,-88.69565217391305,6.5,2,0.146783,140.0,en
888,The Flintstones,1994-05-26,1994.0,"['Fantasy', 'Comedy', 'Family']",Brian Levant,"['John Goodman', 'Elizabeth Perkins', 'Rick Moranis']",46000000,341631208,295631208,642.6765391304348,5.0,543,28.964162,91.0,en
82675,Taken 2,2012-09-27,2012.0,"['Action', 'Crime', 'Thriller']",Olivier Megaton,"['Liam Neeson', 'Maggie Grace', 'Famke Janssen']",45000000,376141306,331141306,735.8695688888889,6.1,2757,49.353524,91.0,en
4256,Scary Movie 3,2003-10-24,2003.0,['Comedy'],David Zucker,"['Pamela Anderson', 'Jenny McCarthy', 'Marny Eng']",48000000,220673217,172673217,359.73586875,5.8,912,36.585509,84.0,en
1493,Miss Congeniality,2000-12-14,2000.0,"['Comedy', 'Crime', 'Action']",Donald Petrie,"['Sandra Bullock', 'Benjamin Bratt', 'Michael Caine']",45000000,212000000,167000000,371.11111111111114,6.1,961,32.624355,111.0,en
88751,Journey to the Center of the Earth,2008-07-10,2008.0,"['Action', 'Science Fiction', 'Adventure', 'Comedy', 'Family']",Eric Brevig,"['Brendan Fraser', 'Josh Hutcherson', 'Anita Briem']",45000000,101702060,56702060,126.00457777777778,5.8,1309,53.090422,93.0,en
11130,The Princess Diaries 2: Royal Engagement,2004-08-06,2004.0,"['Comedy', 'Drama', 'Family', 'Romance']",Garry Marshall,"['Anne Hathaway', 'Julie Andrews', 'Héctor Elizondo']",40000000,95149435,55149435,137.8735875,6.0,697,30.002907,113.0,en
9944,The Pelican Brief,1993-12-16,1993.0,"['Drama', 'Mystery', 'Thriller', 'Crime']",Alan J. Pakula,"['Julia Roberts', 'Denzel Washington', 'Sam Shepard']",45000000,195268056,150268056,333.92901333333333,6.3,371,17.923254,141.0,en
10731,The Client,1994-07-20,1994.0,"['Drama', 'Thriller', 'Crime', 'Mystery']",Joel Schumacher,"['Susan Sarandon', 'Tommy Lee Jones', 'Mary-Louise Parker']",45000000,117615211,72615211,161.36713555555556,6.4,278,17.746719,119.0,en
7350,The Bucket List,2007-12-25,2007.0,"['Drama', 'Comedy']",Rob Reiner,"['Jack Nicholson', 'Morgan Freeman', 'Sean Hayes']",45000000,175372502,130372502,289.7166711111111,7.0,1111,31.305336,97.0,en
9869,Patriot Games,1992-06-04,1992.0,"['Drama', 'Action', 'Thriller', 'Crime']",Phillip Noyce,"['Harrison Ford', 'Anne Archer', 'Patrick Bergin']",45000000,178051587,133051587,295.6701933333334,6.3,433,19.637704,117.0,en
4379,Monster-in-Law,2005-05-13,2005.0,"['Romance', 'Comedy']",Robert Luketic,"['Jennifer Lopez', 'Jane Fonda', 'Michael Vartan']",43000000,154749918,111749918,259.88353023255814,5.6,406,10.411996,101.0,en
146233,Prisoners,2013-09-18,2013.0,"['Drama', 'Thriller', 'Crime']",Denis Villeneuve,"['Hugh Jackman', 'Jake Gyllenhaal', 'Paul Dano']",46000000,122126687,76126687,165.49279782608696,7.9,3085,88.496873,153.0,en
2034,Training Day,2001-10-05,2001.0,"['Action', 'Crime', 'Drama', 'Thriller']",Antoine Fuqua,"['Denzel Washington', 'Ethan Hawke', 'Scott Glenn']",45000000,104876233,59876233,133.05829555555556,7.3,1634,52.081131,122.0,en
926,Galaxy Quest,1999-12-23,1999.0,"['Comedy', 'Family', 'Science Fiction']",Dean Parisot,"['Tim Allen', 'Sigourney Weaver', 'Alan Rickman']",45000000,90683916,45683916,101.51981333333333,6.9,710,30.816341,102.0,en
4248,Scary Movie 2,2001-07-04,2001.0,['Comedy'],Keenen Ivory Wayans,"['Anna Faris', 'Marlon Wayans', 'James DeBello']",45000000,141220678,96220678,213.8237288888889,5.4,982,35.376971,83.0,en
64328,The Muppets,2011-11-22,2011.0,"['Comedy', 'Family', 'Music']",James Bobin,"['Amy Adams', 'Jason Segel', 'Emily Blunt']",45000000,165184237,120184237,267.0760822222222,6.5,501,17.047276,103.0,en
36647,Blade,1998-08-21,1998.0,"['Horror', 'Action']",Stephen Norrington,"['Wesley Snipes', 'Stephen Dorff', 'Kris Kristofferson']",45000000,131183530,86183530,191.51895555555555,6.5,1905,43.815492,120.0,en
7214,Coach Carter,2005-01-14,2005.0,['Drama'],Thomas Carter,"['Samuel L. Jackson', 'Rob Brown', ""Robert Ri'chard""]",30000000,76669806,46669806,155.56601999999998,7.3,496,23.234651,136.0,en
1537,Changing Lanes,2002-04-07,2002.0,"['Action', 'Adventure', 'Crime', 'Thriller']",Roger Michell,"['Ben Affleck', 'Samuel L. Jackson', 'Kim Staunton']",45000000,94935764,49935764,110.96836444444445,5.9,299,17.270539,89.0,en
9360,Anaconda,1997-04-11,1997.0,"['Adventure', 'Horror', 'Thriller']",Luis Llosa,"['Jennifer Lopez', 'Ice Cube', 'Jon Voight']",45000000,136885767,91885767,204.1905933333333,4.7,610,27.684779,89.0,en
6282,Coyote Ugly,2000-07-30,2000.0,['Comedy'],David McNally,"['Piper Perabo', 'Adam Garcia', 'John Goodman']",45000000,113916474,68916474,153.14772000000002,5.8,575,26.79781,100.0,en
508,Love Actually,2003-09-07,2003.0,"['Comedy', 'Romance', 'Drama']",Richard Curtis,"['Keira Knightley', 'Heike Makatsch', 'Emma Thompson']",40000000,244931766,204931766,512.329415,7.0,1869,37.073127,135.0,en
9487,A Bug's Life,1998-11-25,1998.0,"['Adventure', 'Animation', 'Comedy', 'Family']",Andrew Stanton,"['Kevin Spacey', 'Julia Louis-Dreyfus', 'Hayden Panettiere']",120000000,363258859,243258859,202.71571583333335,6.8,2303,87.350802,95.0,en
768,From Hell,2001-10-19,2001.0,"['Horror', 'Mystery', 'Thriller']",Albert Hughes,"['Johnny Depp', 'Heather Graham', 'Ian Holm']",35000000,74558115,39558115,113.02318571428572,6.6,741,26.134678,122.0,en
2636,The Specialist,1994-10-07,1994.0,"['Action', 'Thriller']",Luis Llosa,"['Sylvester Stallone', 'Sharon Stone', 'James Woods']",45000000,170362582,125362582,278.58351555555555,5.5,313,16.582709,110.0,en
10478,Tin Cup,1996-08-16,1996.0,"['Comedy', 'Drama', 'Romance']",Ron Shelton,"['Kevin Costner', 'Don Johnson', 'Cheech Marin']",45000000,53854588,8854588,19.676862222222223,5.9,150,10.731574,135.0,en
27983,"Yours, Mine and Ours",1968-04-24,1968.0,"['Comedy', 'Drama', 'Family']",Melville Shavelson,"['Lucille Ball', 'Henry Fonda', 'Van Johnson']",0,0,0,,6.2,26,2.094151,111.0,en
9981,Kicking & Screaming,2005-05-13,2005.0,"['Romance', 'Comedy', 'Family']",Jesse Dylan,"['Will Ferrell', 'Robert Duvall', 'Kate Walsh']",45000000,56070433,11070433,24.600962222222222,5.6,176,8.99269,95.0,en
7453,The Hitchhiker's Guide to the Galaxy,2005-01-15,2005.0,"['Adventure', 'Comedy', 'Family', 'Science Fiction']",Garth Jennings,"['Martin Freeman', 'Zooey Deschanel', 'Sam Rockwell']",50000000,104478416,54478416,108.95683199999999,6.6,1315,51.742065,109.0,en
15045,Fat Albert,2004-12-12,2004.0,"['Comedy', 'Drama', 'Family']",Joel Zwick,"['Kenan Thompson', 'Shedrack Anderson III', 'Jermaine Williams']",0,0,0,,4.3,69,7.157635,93.0,en
7737,Resident Evil: Extinction,2007-09-20,2007.0,"['Horror', 'Action', 'Science Fiction']",Russell Mulcahy,"['Milla Jovovich', 'Oded Fehr', 'Ali Larter']",45000000,148412065,103412065,229.80458888888887,6.1,1292,12.06538,94.0,en
232672,Blended,2014-05-21,2014.0,['Comedy'],Frank Coraci,"['Drew Barrymore', 'Adam Sandler', 'Wendi McLendon-Covey']",40000000,123494610,83494610,208.736525,6.6,1006,44.120328,117.0,en
17379,Last Holiday,2006-01-13,2006.0,"['Adventure', 'Comedy', 'Drama']",Wayne Wang,"['Queen Latifah', 'LL Cool J', 'Timothy Hutton']",45000000,38399961,-6600039,-14.666753333333332,6.4,119,6.156015,112.0,en
8987,The River Wild,1994-09-30,1994.0,"['Action', 'Adventure', 'Crime', 'Thriller']",Curtis Hanson,"['Meryl Streep', 'David Strathairn', 'Kevin Bacon']",45000000,0,-45000000,-100.0,6.1,210,12.362876,111.0,en
